ID,LRP,Time,TrafficTruck,TrafficBus,TrafficCar,TrafficMotorbike,TrafficBicycle
12,LRP337a,11,25.1800357718067,47.8764783540609,11.3361230579202,47.1157607624216,321.709994980564
12,LRP341b,11,12.44052572688,30.6975829932549,5.32820336889518,23.2482884026206,38.0599028929873
12,LRP348a,11,12.4405414936004,30.6976064616912,5.32822683733146,23.248300318483,38.059969895494
12,LRP354c,11,12.4405572603207,20.6234851233365,5.32825030576775,23.2483122343454,38.0600368980007
12,LRP376a,11,12.4405730270411,20.6235008900569,5.32827377420403,23.2483241502078,35.3636353067971
12,LRP378c,11,9.40210397316516,20.6235166567772,5.32829724264032,21.051084791533,33.6990379999758
12,LRP386c,11,7.34065978033163,14.1433945918455,6.40784531176201,31.2365314547282,67.5736187045133
12,LRP403c,11,7.34067169619402,14.1434103585658,4.30497685852332,31.2365422443963,62.7460015015924
12,LRP413a,11,7.34068361205641,14.1434261252862,4.30499262524367,31.2365530340644,62.7460565882367
12,LRP420c,11,7.34069552791879,14.1434418920065,4.30500839196403,31.2365638237325,64.2564874120539
12,LRP433e,11,7.34070744378118,14.1434576587269,4.30502415868438,31.2365746134005,64.028952760387
13,LRPS,12,889.063321183352,632.555013986607,292.048274985166,356.640756124438,136.631431719929
13,LRPSb,12,885.914392787513,630.314615604452,291.013921723441,355.377621937781,136.147551338718
13,LRP004a,12,543.184715750978,652.855963889125,219.848468036668,367.913084948958,139.688960171472
13,LRP007a,12,512.267654512649,592.48337521646,235.644275687524,458.247116603495,187.52608583296
13,LRP009a,12,922.452737887357,894.51495709563,240.478579808426,479.551782438635,187.52608583296
13,LRP012c,12,922.452794100195,894.515013308469,240.478636021265,479.551838651473,187.526142045799
13,LRP016a,12,922.452850313034,894.515069521307,240.478692234103,479.551894864312,187.526198258637
13,LRP020a,12,732.622094309692,457.572674965791,275.274439336877,163.467103331355,22.3931816139696
13,LRP023a,12,732.62215052253,457.572731178629,275.274495549716,163.467159544194,22.3932383051381
13,LRP031a,12,732.622206735369,457.572787391468,275.274551762555,163.467215757033,22.3932949963065
13,LRP036a,12,732.622262948208,457.572843604306,275.274607975393,163.467271969871,22.393351687475
13,LRP038c,12,685.740755543177,329.182720207317,166.95246796401,107.704136063648,18.2509596386491
13,LRP046b,12,685.740811756016,329.182776420155,166.952524176849,107.704192276487,18.2510161421185
13,LRP047a,12,685.740867968855,329.182832632994,166.952580389688,107.704248489325,18.2510726455879
13,LRP056c,12,685.740924181693,329.182888845833,166.952636602526,107.704304702164,12.6283262875549
13,LRP063a,12,685.740980394532,329.182945058671,166.952692815365,108.620845675051,12.628365383451
13,LRP070b,12,727.67575800143,371.623638213105,172.292912483803,284.136703217525,22.754202460674
13,LRP077a,12,733.867799277056,371.623694425944,172.292968696642,284.136759908694,13.658888070817
13,LRP084a,12,733.867855968224,371.623750638782,172.293024909481,284.136816599862,13.6589115392533
13,LRP088a,12,733.867912659392,371.623806851621,172.293081122319,284.136873291031,13.6589350076896
13,LRP089c,12,768.506216586541,245.36011406653,117.822840504244,203.805487587643,9.92745363833417
13,LRP092,12,768.506273277709,245.360170757699,117.822896717083,203.805544278812,9.92747710677046
13,LRP094a,12,768.506329968878,245.360227448867,117.822952929922,203.80560096998,9.92750057520674
13,LRP108c,12,768.506386660046,245.360284140036,118.825596144298,203.805657661149,6.66957497668897
13,LRP122a,12,555.51766676758,199.61051119534,93.768099686361,134.132211627654,3.63452868162609
13,LRP142a,12,555.517723458748,199.610567886509,93.7681563775294,133.688169171339,3.29103218735998
13,LRP143a,12,758.018577186693,417.644801771637,113.043153652866,205.956106540404,7.58532008137663
13,LRP146a,12,758.018633877862,417.644858462805,113.043210344034,205.956163043873,7.5853308710447
13,LRP148a,12,874.462293888276,386.351333474612,152.556954758474,188.835611814142,6.2582016977682
13,LRP152a,12,740.81800443212,286.461494653605,131.694604766345,117.584736894368,7.47282300584894
13,LRP160a,12,871.567032635417,386.351333474612,152.556954758474,188.835611814142,5.75600032695963
13,LRP164a,12,606.961285411546,297.799728344979,121.09335626491,294.610106540404,7.11556510735174
13,LRP170b,12,606.961341915015,297.799785036147,121.093412956078,294.610163043873,9.23418431441404
13,LRP184b,12,606.961398418485,296.81385485414,121.093469647247,294.610219547343,9.23419719299092
13,LRP198a,12,853.655545840953,343.88124486855,118.088837719033,252.755749887986,15.3500306373291
13,LRP209c,12,853.655602344423,343.88130137202,117.697913343586,252.755788983882,19.429154022209
13,LRP231a,12,75.6122839765554,141.598880901924,50.1762674045461,139.768649396336,15.6821047905642
13,LRP235b,12,75.6123230724515,141.598937405394,50.1763239080155,139.768688492232,15.6821290279611
13,LRP251a,12,75.6123621683475,141.598993908863,50.1763804114849,83.900199493818,22.8513614780998
13,LRP254a,12,75.6124012642436,141.599050412333,50.1764369149543,83.9002229622543,22.8513967957956
13,LRP256a,12,75.6124403601397,141.599106915802,50.1764934184237,83.9002464306906,22.8514321134914
13,LRP259b,12,74.3613716865059,177.139789171581,54.4142536238028,85.9185319512224,15.7878929570472
13,LRP260c,12,74.361410782402,177.139845675051,54.4143101272722,85.9185554196587,15.787928274743
13,LRP267b,12,81.594151551847,107.436538841594,58.5390633938412,116.873422879909,172.712109470931
13,LRP268a,12,81.5941906477431,107.43657793749,58.5391198973106,116.873446348345,172.712152920234
13,LRP269c,12,81.5942297436391,107.436617033386,58.53917640078,116.873469816781,172.712196369537
13,LRP278b,12,79.9912980055459,90.0389432906671,51.9847739497936,173.901769989949,46.1878257668414
13,LRP281a,12,79.991337101442,90.0389823865632,51.9848304532631,173.901793458385,58.4621538587292
13,LRP293a,12,79.991376197338,90.0390214824592,51.9848869567325,173.901816926821,58.4622088545514
13,LRP293c,12,79.9914152932341,90.0390605783553,51.9849434602019,173.901840395258,58.4622638503735
13,LRP301b,12,84.9799353104296,149.621206160162,53.0934388101092,57.4279911115417,90.8332593637607
13,LRP312a,12,84.9799587788659,149.621245256058,53.0934779060052,57.428014579978,90.8333256639097
13,LRP320a,12,84.9799822473021,149.621284351954,53.0935170019013,38.5816850046622,97.5442790963805
13,LRP321a,12,84.9800057157384,149.62132344785,53.0935560977973,38.5817007713825,97.5443502948692
13,LRP328b,12,25.0416194431995,76.2774224560724,33.7410875525255,26.5674598626769,35.6016651085627
13,LRP331a,12,25.0416429116357,76.2774615519685,33.7411266484216,26.5674756293973,35.6017363070515
13,LRP335c,12,25.041666380072,76.2775006478645,33.7411657443176,26.5674913961176,35.6018075055402
13,LRP336c,12,25.0416898485083,76.2775397437606,33.7412048402137,26.567507162838,35.6018787040289
13,LRP337a,12,37.479961079693,79.7570744923044,18.8847643408131,62.34219564296,328.298865831507
13,LRP341b,12,18.5174645612077,51.1388785829328,8.87621495174327,30.7614547766381,39.6316881471076
13,LRP348a,12,18.517488029644,51.1389176788289,8.87625404763932,30.7614705433585,39.6317579166616
13,LRP354c,12,18.5175114980803,30.6976299301275,8.87629314353537,30.7614863100788,39.6318276862156
13,LRP376a,12,18.5175349665165,30.6976533985638,8.87633223943142,30.7615020767992,38.0601039005074
13,LRP378c,12,12.4405887937614,30.6976768670001,8.87637133532747,23.2483360660702,35.3636975623342
